OBJECTID,TRL_NAME,PARK_NAME,FEATURE_ID,TRL_ID,SEG_ID,STG_AR_ID,SUB_TYPE,FEATURE,FEAT_CMNT,ELEV_FT,CITY_JUR,ZIP_CODE,SUP_DIST,X_STREET,X,Y,PARKING,PHOTO,TXT_E,LAT,LON,DB_ID,DIR_LAT,DIR_LON
8025,Temescal Ridge Fire Road,CA State Parks - Topanga,0101285,030011,0100640000,,1,TH,Auto Generated and Verified,1560,Los Angeles,90272,3rd District,18664 Mulholland Dr,"118° 32' 31.322"" W","34° 7' 39.220"" N",ST,,Mapped,34.12756597,-118.54204606,286,34.12756112,-118.54203381
8026,Bienveneda Trail,CA State Parks - Topanga,0101288,010032,0100920000,,1,TAPO,Auto Generated and Verified,818,Los Angeles,90272,3rd District,2121 McKain St,"118° 32' 28.106"" W","34° 3' 44.476"" N",ST,,Mapped,34.06235929,-118.54115271,99,34.06235445,-118.54114048
8027,Betty Rogers Connector Trail,CA State Parks - Will Rogers,0101326,010031,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,97,34.05390543,-118.51161491
8028,Bone Canyon Road,CA State Parks - Will Rogers,0101327,010033,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,102,34.05390543,-118.51161491
8029,Bone Canyon Trail,CA State Parks - Will Rogers,0101328,010034,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,103,34.05390543,-118.51161491
8030,Bridal Path,CA State Parks - Will Rogers,0101329,010035,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,104,34.05390543,-118.51161491
8031,Inspiration Point Road,CA State Parks - Will Rogers,0101330,010086,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,161,34.05390543,-118.51161491
8032,Stables Road,CA State Parks - Will Rogers,0101331,010155,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,278,34.05390543,-118.51161491
8033,Rivas Overlook Trail,CA State Parks - Will Rogers,0101332,010144,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,258,34.05390543,-118.51161491
8034,Rivas Overlook Trail ADA Section,CA State Parks - Will Rogers,0101333,010145,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,259,34.05390543,-118.51161491
8035,Sarah Point Road,CA State Parks - Will Rogers,0101334,010151,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,268,34.05390543,-118.51161491
8036,Service Road,CA State Parks - Will Rogers,0101335,010152,0101340000,010006,1,TAPO,Auto Generated and Verified,430,Los Angeles,90272,3rd District,14400 Villa Woods Pl,"118° 30' 42.398"" W","34° 3' 16.301"" N",SA,,Mapped,34.05453293,-118.51178947,275,34.05390543,-118.51161491
8037,Sullivan Ridge Trail,CA State Parks - Topanga,0101310,010159,0101580000,,1,TAPO,Auto Generated and Verified,658,Los Angeles,90272,3rd District,1783 Alta Mura Rd,"118° 30' 17.272"" W","34° 3' 48.178"" N",ST,,Mapped,34.06338751,-118.50480996,281,34.06338267,-118.50479772
8038,Beehive Connector Trail,CA State Parks - Topanga,0101304,010028,0300070000,010006,1,TAPO,Auto Generated and Verified,415,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 34.611"" W","34° 3' 15.881"" N",SA,,Mapped,34.0544161,-118.50962649,94,34.05390543,-118.51161491
8039,Beehive Trail,CA State Parks - Topanga,0101305,010029,0300070000,010006,1,TAPO,Auto Generated and Verified,415,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 34.611"" W","34° 3' 15.881"" N",SA,,Mapped,34.0544161,-118.50962649,95,34.05390543,-118.51161491
8040,Joesepho Barn Road,CA State Parks - Topanga,0101306,010087,0300070000,010006,1,TAPO,Auto Generated and Verified,415,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 34.611"" W","34° 3' 15.881"" N",SA,,Mapped,34.0544161,-118.50962649,162,34.05390543,-118.51161491
8041,Joesepho Spur Trail,CA State Parks - Topanga,0101307,010088,0300070000,010006,1,TAPO,Auto Generated and Verified,415,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 34.611"" W","34° 3' 15.881"" N",SA,,Mapped,34.0544161,-118.50962649,163,34.05390543,-118.51161491
8042,Murphy Ranch Road Trail,CA State Parks - Topanga,0101308,020138,0300070000,010006,1,TAPO,Auto Generated and Verified,415,Los Angeles,90272,3rd District,1666 Will Rogers State Park Rd,"118° 30' 34.611"" W","34° 3' 15.881"" N",SA,,Mapped,34.0544161,-118.50962649,311,34.05390543,-118.51161491
8043,Piuma Connector Trail, ,0101324,010135,0100180000,010007,1,TAPO,,485,Unincorporated Los Angeles County,91302,3rd District,897 Las Virgenes Rd,"118° 42' 19.760"" W","34° 4' 59.374"" N",SA,,Mapped,34.08316434,-118.70550111,242,34.08008515,-118.70381667
8044,Puerco Mtwy,CA State Parks - Malibu Creek,0101295,010140,0101120000,,1,TAPO,Auto Generated and Verified,748,Unincorporated Los Angeles County,91302,3rd District,Mesa Peak Mtwy,"118° 42' 37.454"" W","34° 4' 41.700"" N",ST,,Mapped,34.07825482,-118.71041612,244,34.07824999,-118.71040385
8045,Temescal Radio Tower Spur, ,0101356,010166,0300080000,,1,TAPO,Added From NPS ParkEntrancePts.shp,917,Los Angeles,90272,3rd District,1775 W Michael Ln,"118° 33' 34.199"" W","34° 4' 44.798"" N",ST,,Mapped,34.07911528,-118.55951192,288,34.07911044,-118.55949968
8046,Musch Meadows Trail,CA State Parks - Topanga,0101358,010117,0101170000,020070,1,TAPO,Auto Generated and Verified,1137,Unincorporated Los Angeles County,90290,3rd District,Topanga Canyon Boulevard and Oakwood Drive,"118° 35' 19.487"" W","34° 6' 38.579"" N",SA,,Mapped,34.11072135,-118.58875865,196,34.11159825,-118.5902118
8047,Hearst Tank Motorway,National Parks Service,0201301,020067,0200670000,,1,TAPO,,1555,Unincorporated Los Angeles County,90290,3rd District,3200 Tuna Canyon Rd,"118° 36' 59.519"" W","34° 3' 34.856"" N",ST,,Mapped,34.05968704,-118.61654529,349,34.0596822,-118.61653304
8048,Pipe Corral Spur Trail,CA State Parks - Topanga,0101359,010133,0101330000,,1,TAPO,Auto Generated and Verified,0,Los Angeles,90272,3rd District,,"118° 31' 10.961"" W","34° 4' 45.626"" N",ST,,Mapped,34.07934551,-118.51972364,240,34.07934067,-118.5197114
8049,Willow Creek Trail,CA State Parks - Leo Carrillo,0101360,010176,0101760000,010005,1,TAPO,Auto Generated and Verified,0,Unincorporated Los Angeles County,90265,3rd District,35789 Pacific Coast Hwy,"118° 55' 59.095"" W","34° 2' 49.768"" N",SA,,Mapped,34.04716257,-118.93309434,301,34.0460351,-118.93371838
8050,Stunt Road - BBT Connector,CA State Parks - Malibu Creek,0101094,010156,0101560000,,1,TAPO,Added From NPS ParkEntrancePts.shp,0,Unincorporated Los Angeles County,91302,3rd District,814 Stunt Rd,"118° 39' 36.273"" W","34° 5' 9.578"" N",ST,,Mapped,34.08599879,-118.66008813,279,34.08599395,-118.66007587
8051,Glade Trail - Topanga,CA State Parks - Topanga,0101361,010070,0100700000,010010,1,TAPO,Auto Generated and Verified,1191,Los Angeles,90290,3rd District,20800 Entrada Rd,"118° 35' 14.307"" W","34° 5' 36.085"" N",SA,,Mapped,34.09336192,-118.58731966,147,34.09327604,-118.58832337
8053,Ahwingna Trail,,0401540,000092,0000920001,040022,1,TH,"w/ gate open to pedestrians, good habitat auth signage, at staging area",505,Unincorporated Los Angeles County,91745,Supervisorial District 4,Orange Grove Avenue and South 7th Street,"117° 59' 38.386"" W","34° 0' 34.121"" N",SA,C:\Users\George Kenegos\Desktop\1_28_all data\MKTVP_1_28_AHWINGA_PART 1~files\IMG_000011.jpg,Mapped,34.00947804,-117.99399598,421,34.00956,-117.993987
